Gene_Name	pRDG
PCGF5	0.071638958
PCGF6	0.106781516
PCID2	0.105568445
PCIF1	0.100076879
PCK1	0.501544477
PCK2	0.818319664
PCLO	0.085092843
PCM1	0.135449579
PCMT1	0.177057896
PCMTD1	0.10723271
PCNA	0.965973232
PCNP	0.106432823
PCNT	0.213979257
PCNX	0.104746651
PCNXL3	0.107518836
PCOLCE	0.148817716
PCOLCE2	0.08463569
PCP2	0.162052852
PCSK1	0.339916968
PCSK1N	0.111769563
PCSK2	0.267733504
PCSK4	0.129105875
PCSK5	0.241781307
PCSK6	0.241503926
PCSK7	0.104638205
PCSK9	0.19640136
PCTK1	0.149604298
PCTK2	0.142298242
PCTK3	0.138328116
PCTP	0.139134624
PCYOX1	0.133127153
PCYT1B	0.133533658
PCYT2	0.112755619
PDAP1	0.125147582
PDC	0.478417012
PDCD1	0.278031254
PDCD10	0.123900562
PDCD11	0.105226285
PDCD1LG2	0.162313373
PDCD2	0.188958583
PDCD2L	0.095537576
PDCD4	0.146498158
PDCD5	0.142298242
PDCD6	0.16352439
PDCD6IP	0.124957306
PDCD7	0.106335079
PDCL	0.123083844
PDCL2	0.099205012
PDCL3	0.092483252
PDE10A	0.14947738
PDE11A	0.140826827
PDE12	0.108545839
PDE1A	0.200598281
PDE1B	0.157342453
PDE1C	0.173717018
PDE2A	0.183397384
PDE3A	0.146693685
PDE3B	0.398010434
PDE4A	0.112396437
PDE4B	0.407384538
PDE4C	0.174130526
PDE4D	0.345438456
PDE5A	0.238020956
PDE6A	0.202487808
PDE6B	0.555978043
PDE6C	0.133069189
PDE6D	0.191406014
PDE6G	0.134493945
PDE6H	0.129440772
PDE7A	0.145969552
PDE7B	0.136507639
PDE8A	0.132237645
PDE9A	0.125604369
PDGFB	0.914431643
PDGFC	0.191844536
PDGFD	0.172123044
PDGFRA	0.116704082
PDGFRB	0.814787175
PDGFRL	0.126246538
PDHA1	0.559509184
PDHA2	0.274985303
PDHB	0.447298216
PDHX	0.419334277
PDIA2	0.106781133
PDIA3	0.443927985
PDIA5	0.133903298
PDIA6	0.097288049
PDIK1L	0.125349741
PDK1	0.082770266
PDK2	0.171794499
PDK3	0.124036458
PDK4	0.354365331
PDLIM1	0.17815351
PDLIM2	0.180931332
PDLIM3	0.110957814
PDLIM4	0.312284552
PDLIM5	0.851592202
PDLIM7	0.129723417
PDPK1	0.256094364
PDPN	0.186275273
PDPR	0.118156342
PDRG1	0.112629347
PDS5A	0.101571385
PDS5B	0.145006416
PDSS1	0.289859562
PDSS2	0.11464729
PDX1	0.603280792
PDXDC1	0.09959178
PDXDC2	0.089624098
PDXK	0.173232416
PDYN	0.18651085
PDZD11	0.108972242
PDZD2	0.162061518
PDZD3	0.12811515
PDZD4	0.112578336
PDZD7	0.110396336
PDZD8	0.100085499
PDZK1	0.205864335
PDZK1IP1	0.254934873
PDZK1P1	0.072780131
PDZK1P2	0.072780131
PDZRN3	0.133214942
PDZRN4	0.121388249
PEA15	0.249744491
PEAR1	0.103284067
PEBP1	0.283926419
PECI	0.101645901
PECR	0.059865813
PEF1	0.131415389
PEG10	0.109699072
PEG3	0.203193291
PELI1	0.128289914
PELI2	0.112629347
PELI3	0.109136652
PELP1	0.086802179
PEMT	0.21736129
PENK	0.375186356
PEO1	0.153697246
PEPD	0.498450796
PER1	0.229450228
PER2	0.244382085
PERLD1	0.131821132
PERP	0.151261521
PES1	0.877252187
PET112L	0.133355447
PEX10	0.165290142
PEX11A	0.130302848
PEX11B	0.191306757
PEX11G	0.106510591
PEX12	0.177329841
PEX13	0.216139204
PEX14	0.216709228
PEX16	0.194297193
PEX19	0.255105387
PEX3	0.249094272
PEX5	0.32146743
PEX5L	0.144853448
PEX6	0.206066451
PEX7	0.199731471
PF4	0.312516265
PF4V1	0.108108097
PFDN1	0.116143672
PFDN2	0.142298242
PFDN4	0.220858067
PFDN5	0.506226432
PFDN6	0.148962011
PFKFB1	0.234530825
PFKFB2	0.172595186
PFKFB3	0.347935749
PFKFB4	0.146273074
PFKL	0.435221649
PFKM	0.783778027
PFKP	0.312994394
PFN1	0.259915145
PFN2	0.230213311
PFN4	0.113885371
PFTK1	0.110738931
PFTK2	0.082869216
PGA3	0.104312638
PGA4	0.207076198
PGA5	0.104693622
PGAM1	0.303191437
PGAM2	0.215294205
PGAM4	0.155726207
PGAM5	0.111723654
PGBD1	0.102317142
PGD	0.838346038
PGF	0.084734839
PGGT1B	0.155881126
PGK1	0.97337426
PGK2	0.50327577
PGLS	0.219552216
PGLYRP1	0.067842243
PGLYRP2	0.145823011
PGLYRP3	0.105000598
PGLYRP4	0.090920935
PGM1	0.630617669
PGM2	0.404449827
PGM2L1	0.203864773
PGM3	0.670640504
PGM5	0.118284772
PGP	0.18996994
PGPEP1	0.218736589
PGR	0.5301781
PGRMC1	0.228621852
PGRMC2	0.159797411
PGS1	0.129557651
PHACTR1	0.111368127
PHACTR2	0.091662357
PHACTR3	0.101566695
PHACTR4	0.066185062
PHAX	0.121703911
PHB	0.684564505
PHC1	0.146691841
PHC1B	0.102489492
PHC2	0.124630588
PHC3	0.149811648
PHEX	0.61623881
PHF1	0.145382085
PHF10	0.107391735
PHF11	0.126600678
PHF12	0.194359846
PHF13	0.120964326
PHF14	0.106532887
PHF15	0.109300417
PHF16	0.10105293
PHF17	0.127235555
PHF19	0.12253067
PHF2	0.111195826
PHF20	0.131753767
PHF20L1	0.102653733
PHF21A	0.130810655
PHF23	0.108427726
PHF3	0.092146624
PHF5A	0.148962011
PHF6	0.163060049
PHF7	0.099872182
PHF8	0.101148575
PHGDH	0.561837258
PHIP	0.105719944
PHKA1	0.19048312
PHKA2	0.39190724
PHKB	0.215993149
PHKG1	0.187109477
PHKG2	0.196146565
PHLDA1	0.133809006
PHLDA3	0.112559972
PHLDB1	0.121560145
PHLDB2	0.120357422
PHLPP	0.141730748
PHLPPL	0.112028541
PHOSPHO1	0.115105602
PHOX2A	0.15644132
PHOX2B	0.281046212
PHRF1	0.11017801
PHTF1	0.10954512
PHTF2	0.099506336
PHYH	0.229379209
PHYHD1	0.058487858
PHYHIP	0.142298242
PHYHIPL	0.115207889
PI15	0.110095249
PI16	0.097599846
PI3	0.395849993
PI4KA	0.181537211
PI4KB	0.152737232
PIAS1	0.314625907
PIAS2	0.28737428
PIAS3	0.224754215
PIAS4	0.166968479
PIBF1	0.085001726
PICALM	0.130373735
PICK1	0.27035074
PID1	0.109015823
PIF1	0.115328347
PIGA	0.225797386
PIGB	0.0984829
PIGC	0.157267962
PIGF	0.147638065
PIGG	0.12223722
PIGH	0.125289713
PIGK	0.119804626
PIGL	0.071859839
PIGM	0.102443697
PIGN	0.106421558
PIGO	0.091458938
PIGP	0.124109858
PIGQ	0.146526848
PIGR	0.196776909
PIGS	0.122052992
PIGT	0.114277367
PIGU	0.111425109
PIGW	0.081933689
PIGX	0.076158037
PIGZ	0.097318201
PIH1D1	0.104400492
PIK3AP1	0.106947998
PIK3C2A	0.635521681
PIK3C2B	0.245389257
PIK3C2G	0.198749718
PIK3C3	0.486562744
PIK3CA	0.850561738
PIK3CB	0.362188931
PIK3CD	0.313614234
PIK3CG	0.760432054
PIK3IP1	0.101841529
PIK3R1	0.867194981
PIK3R2	0.418338361
PIK3R3	0.341712677
PIK3R5	0.10099802
PIK3R6	0.097048984
PILRB	0.073248584
PIM1	0.263581248
PIM2	0.257937637
PIM3	0.154172134
PIN1	0.400442993
PIN4	0.22076917
PINK1	0.176293773
PIP4K2A	0.211778404
PIP4K2B	0.12112389
PIP5K1A	0.12792459
PIP5K1B	0.093482388
PIP5K1C	0.166922267
PIP5K3	0.431763077
PIPOX	0.152378548
PIR	0.289175032
PISD	0.195107119
PITPNA	0.149093895
PITPNB	0.13151575
PITPNC1	0.095984424
PITPNM1	0.150374882
PITPNM2	0.120370491
PITPNM3	0.110609801
PITRM1	0.172702678
PITX1	0.273223769
PITX2	0.634607745
PITX3	0.192688192
PIWIL1	0.099214079
PIWIL2	0.086664573
PIWIL3	0.085404176
PIWIL4	0.092366462
PJA1	0.131215273
PJA2	0.09509766
PKD1L2	0.077229964
PKD1L3	0.110587214
PKD2	0.313550748
PKD2L1	0.120148102
PKD2L2	0.103519114
PKDREJ	0.215277468
PKHD1	0.255442894
PKHD1L1	0.105137671
PKIA	0.155881126
PKIB	0.067730337
PKIG	0.111148142
PKLR	0.756202047
PKM2	0.180700609
PKMYT1	0.120422363
PKN1	0.490017344
PKN2	0.186876396
PKN3	0.301799053
PKNOX1	0.140842839
PKNOX2	0.122254092
PKP1	0.165417132
PKP2	0.123450103
PKP3	0.113515695
PKP4	0.126595584
PLA1A	0.15694719
PLA2G10	0.12253449
PLA2G12A	0.112039736
PLA2G12B	0.12842704
PLA2G15	0.15898183
PLA2G16	0.087313869
PLA2G1B	0.631653804
PLA2G2A	0.195387933
PLA2G2C	0.067762996
PLA2G2D	0.083302123
PLA2G2E	0.117600099
PLA2G2F	0.106247039
PLA2G3	0.098175944
PLA2G4A	0.447942199
PLA2G4B	0.102692502
PLA2G4C	0.069016851
PLA2G4D	0.098179798
PLA2G4F	0.098235232
PLA2G6	0.176428492
PLA2G7	0.30401185
PLA2R1	0.118150106
PLAA	0.120679868
PLAC1	0.123445347
PLAC1L	0.091774978
PLAC8	0.111207659
PLAC9	0.101352922
PLAG1	0.197619992
PLAGL1	0.19461507
PLAGL2	0.128465411
PLAT	0.842320893
PLAU	0.902618346
PLAUR	0.558312707
PLB1	0.115098542
PLCB1	0.190480177
PLCB2	0.184786295
PLCB3	0.173152816
PLCB4	0.14602852
PLCD1	0.150710755
PLCD3	0.115706673
PLCD4	0.116027724
PLCE1	0.116033519
PLCG1	0.632895111
PLCG2	0.346389721
PLCH1	0.097485698
PLCH2	0.101131866
PLCL1	0.115406133
PLCL2	0.110258515
PLCXD2	0.120357422
PLCXD3	0.112629347
PLCZ1	0.092559083
PLD1	0.225861879
PLD2	0.253032441
PLD3	0.128543368
PLD4	0.099971335
PLD5	0.089832195
PLD6	0.09965479
PLDN	0.232277112
PLEC1	0.299363013
PLEK	0.351909107
PLEK2	0.109030541
PLEKHA1	0.165258793
PLEKHA2	0.096184878
PLEKHA3	0.126621936
PLEKHA4	0.083496113
PLEKHA5	0.096770384
PLEKHA6	0.1175684
PLEKHA7	0.106181062
PLEKHB1	0.132025856
PLEKHF1	0.134912712
PLEKHF2	0.115658552
PLEKHG2	0.097914089
PLEKHG3	0.091343552
PLEKHG4	0.165669809
PLEKHG5	0.505686981
PLEKHG6	0.085734697
PLEKHH1	0.083806826
PLEKHH2	0.091002987
PLEKHH3	0.096820091
PLEKHJ1	0.114803117
PLEKHM1P	0.097941183
PLEKHM2	0.10940726
PLEKHN1	0.096205604
PLEKHO1	0.08726711
PLEKHO2	0.094140428
PLG	0.773957585
PLIN	0.290483132
PLK1	0.634751697
PLK2	0.110059238
PLK3	0.184623869
PLK4	0.245590045
PLLP	0.124994569
PLOD2	0.127780643
PLOD3	0.342420334
PLP1	0.368442509
PLP2	0.131608358
PLRG1	0.152895897
PLS1	0.16320046
PLS3	0.648882601
PLSCR1	0.135925639
PLSCR2	0.096212188
PLSCR3	0.108272099
PLSCR4	0.097408579
PLTP	0.215990071
PLUNC	0.341034119
PLVAP	0.130453976
PLXDC1	0.126783154
PLXDC2	0.108537369
PLXNA1	0.177603059
PLXNA2	0.154181453
PLXNA3	0.140726485
PLXNA4	0.112988591
PLXNB1	0.118997159
PLXNB2	0.123737381
PLXNB3	0.127433488
PLXNC1	0.109161436
PLXND1	0.125906609
PM20D1	0.066958339
PM20D2	0.102283178
PMEPA1	0.166700911
PMF1	0.262105673
PML	0.572354587
PMM1	0.233049351
PMM2	0.360673931
PMP2	0.364457826
PMP22	0.417262499
PMPCA	0.106704603
PMPCB	0.106178685
PMS1	0.09187703
PMS2CL	0.058612974
PMVK	0.158982912
PNCK	0.111281329
PNKD	0.25823798
PNKP	0.181601916
PNLIP	0.200908759
PNLIPRP1	0.120524633
PNLIPRP3	0.065407091
PNMA1	0.152833325
PNMA3	0.117492599
PNMAL1	0.092775417
PNMT	0.332842107
PNN	0.259156642
PNO1	0.123824542
PNOC	0.177023267
PNPLA2	0.217022389
PNPLA3	0.159925029
PNPLA4	0.107024871
PNPLA5	0.094454452
PNPLA6	0.158623185
PNPLA7	0.097803251
PNPLA8	0.105436512
PNPO	0.235766635
PNPT1	0.095206456
PNRC1	0.155249399
PNRC2	0.11200052
PODN	0.107893919
PODXL	0.090075424
PODXL2	0.084038158
POF1B	0.414453298
POFUT1	0.131590686
POFUT2	0.150725706
POGK	0.107484448
POGZ	0.107920252
POLA1	0.30271331
POLA2	0.26908825
POLB	0.312651918
POLD1	0.45610204
POLD2	0.224491482
POLD3	0.214763881
POLD4	0.08980177
POLDIP2	0.123611952
POLE2	0.089550726
POLE3	0.249744491
POLE4	0.100129363
POLG	0.341853478
POLG2	0.123633298
POLH	0.162894139
POLI	0.199523904
POLK	0.086422745
POLL	0.093325499
POLQ	0.093932692
POLR1A	0.219837825
POLR1B	0.199977132
POLR1C	0.176508308
POLR1D	0.163060049
POLR1E	0.108176136
POLR2A	0.572001536
POLR2B	0.492835786
POLR2C	0.239842845
POLR2D	0.208335623
POLR2E	0.322272726
POLR2F	0.164650866
POLR2G	0.281046212
POLR2H	0.216418142
POLR2I	0.230213311
POLR2J	0.188666491
POLR2J2	0.149434419
POLR2J3	0.091419036
POLR2K	0.239842845
POLR2L	0.362549146
POLR3A	0.122251057
POLR3B	0.129717038
POLR3C	0.114581352
POLR3D	0.124298987
POLR3E	0.144689572
POLR3F	0.116827079
POLR3GL	0.114950235
POLR3H	0.122004459
POLR3K	0.111496179
POLRMT	0.113071155
POLS	0.166981042
POM121	0.086493496
POM121B	0.084031365
POM121C	0.084031365
POMC	0.980772727
POMGNT1	0.30087398
POMP	0.102081226
POMT1	0.237583621
POMT2	0.190071303
PON1	0.610893834
PON2	0.516299069
PON3	0.111336115
POP1	0.089211285
POP4	0.124907608
POP5	0.142298242
POP7	0.144997261
POPDC2	0.091063602
POPDC3	0.117379823
POR	0.542229134
PORCN	0.290383982
POSTN	0.7437297
POT1	0.161607558
POTEB	0.065657929
POTEC	0.065657929
POTEH	0.088641713
POU1F1	0.288287783
POU2AF1	0.276071792
POU2F1	0.416293102
POU2F2	0.277880981
POU2F3	0.262949883
POU3F4	0.109897774
POU4F2	0.199674361
POU4F3	0.155881126
POU6F2	0.135211778
PPA1	0.693328683
PPA2	0.145275922
PPAN	0.182605503
PPAP2B	0.178920107
PPAPDC1A	0.107734393
PPAPDC1B	0.101384211
PPARA	0.922762778
PPARD	0.610056419
PPARG	0.973505764
PPARGC1A	0.839838734
PPARGC1B	0.214075387
PPAT	0.378879875
PPBP	0.385956918
PPCDC	0.135710425
PPCS	0.159422403
PPEF1	0.097482382
PPEF2	0.089624218
PPFIA1	0.112441421
PPFIA2	0.116862251
PPFIA3	0.111301989
PPFIA4	0.113750825
PPFIBP1	0.111339002
PPFIBP2	0.102793125
PPHLN1	0.10008901
PPIA	0.412733797
PPIB	0.400442993
PPIC	0.156960255
PPID	0.120198733
PPIE	0.109929617
PPIF	0.198976615
PPIG	0.51829106
PPIH	0.123788961
PPIL2	0.112893532
PPIL3	0.093307822
PPIL4	0.117805325
PPIL5	0.068457701
PPIL6	0.101382674
PPL	0.300504956
PPM1A	0.239842845
PPM1B	0.211736201
PPM1D	0.273039756
PPM1E	0.090362816
PPM1F	0.106639156
PPM1G	0.127941804
PPM1H	0.109075706
PPM1J	0.083818624
PPM1K	0.114001232
PPM1L	0.167387003
PPM2C	0.474825447
PPOX	0.297187574
PPP1CA	0.458743707
PPP1CC	0.291995484
PPP1R10	0.110470245
PPP1R12A	0.417726945
PPP1R12B	0.107947948
PPP1R12C	0.104829448
PPP1R13B	0.109452027
PPP1R14A	0.182108075
PPP1R14B	0.220503454
PPP1R14C	0.097243164
PPP1R15A	0.19494034
PPP1R15B	0.081791212
PPP1R16A	0.110532283
PPP1R1A	0.115274936
PPP1R1B	0.477083777
PPP1R1C	0.065886028
PPP1R2	0.133223949
PPP1R2P3	0.133223949
PPP1R3A	0.183571659
PPP1R3B	0.132709144
PPP1R3C	0.15898183
PPP1R3D	0.10493945
PPP1R7	0.100065279
PPP1R8	0.163060049
PPP1R9A	0.127948639
PPP1R9B	0.250791873
PPP2CA	0.291995484
PPP2CB	0.170502808
PPP2R1A	0.281046212
PPP2R1B	0.107575529
PPP2R2B	0.24608206
PPP2R2C	0.137467715
PPP2R2D	0.133766566
PPP2R3A	0.131686965
PPP2R3C	0.132404179
PPP2R4	0.353347162
PPP2R5A	0.147854067
PPP2R5B	0.106819215
PPP2R5C	0.127413841
PPP2R5D	0.130823116
PPP2R5E	0.148962011
PPP3CA	0.303191437
PPP3CB	0.185193481
PPP3CC	0.160925414
PPP4C	0.194446828
PPP4R1	0.108911133
PPP4R2	0.095593707
PPP4R4	0.088780385
PPP5C	0.168341155
PPP6C	0.338172505
PPRC1	0.684620819
PPT1	0.582609945
PPTC7	0.109977821
PPWD1	0.107876414
PPY	0.286156244
PPYR1	0.119004416
PQBP1	0.158017778
PRAF2	0.104248883
PRAM1	0.094130385
PRAME	0.14058777
PRAP1	0.073892672
PRC1	0.154667469
PRCC	0.170270585
PRCP	0.210083856
PRDM1	0.348389537
PRDM14	0.100575529
PRDM15	0.101546025
PRDM16	0.190709035
PRDM2	0.215469773
PRDM4	0.116307955
PRDM5	0.098119835
PRDM6	0.09864308
PRDM7	0.059737241
PRDM8	0.104759412
PRDX1	0.731653583
PRDX2	0.598655907
PRDX3	0.338286895
PRDX4	0.301811617
PRDX5	0.550781087
PRDX6	0.519399742
PREB	0.275442641
PRELID1	0.11110993
PRELID2	0.094822558
PRELP	0.129335011
PREP	0.389341061
PREPL	0.10892441
PREX1	0.104750233
PREX2	0.102865939
PRF1	0.573711465
PRG2	0.103223286
PRG3	0.103000457
PRHOXNB	0.097805
PRICKLE1	0.146218479
PRICKLE2	0.134727766
PRICKLE3	0.112131017
PRICKLE4	0.086798918
PRIM2	0.083084176
PRIMA1	0.159483767
PRKAA1	0.130688015
PRKAA2	0.230213311
PRKAB1	0.230213311
PRKAB2	0.174283707
PRKACA	0.534901061
PRKACB	0.341473967
PRKACG	0.27675417
PRKAG1	0.157079441
PRKAG2	0.194129587
PRKAG3	0.152273318
PRKAR1A	0.726601525
PRKAR2A	0.320894286
PRKAR2B	0.546979438
PRKCA	0.855790323
PRKCB	0.683267291
PRKCD	0.641017985
PRKCDBP	0.229548516
PRKCE	0.777653621
PRKCG	0.714874203
PRKCH	0.290905937
PRKCQ	0.458895588
PRKCSH	0.138391776
PRKCZ	0.447706543
PRKD1	0.674324292
PRKD2	0.265727105
PRKD3	0.305241494
PRKDC	0.665122794
PRKG1	0.707228286
PRKG2	0.223461768
PRKRA	0.178212948
PRKRIR	0.201280028
PRKX	0.100882736
PRKY	0.115413178
PRL	0.854474725
PRLH	0.1375292
PRLHR	0.145911576
PRLR	0.383449493
PRM1	0.036766159
PRM2	0.081306855
PRM3	0.101865277
PRMT1	0.459208317
PRMT2	0.235301923
PRMT3	0.159491892
PRMT5	0.314560388
PRMT6	0.201630132
PRMT7	0.119832692
PRMT8	0.12839862
PRND	0.173937901
PRNP	0.664367635
PROC	0.657492353
PROCR	0.17609494
PROK1	0.12037985
PROK2	0.121658014
PROKR1	0.129646546
PROKR2	0.133727664
PROL1	0.041954027
PROM1	0.31496601
PROM2	0.092709382
PROS1	0.427500084
PROSC	0.191663171
PROX1	0.142199565
PROZ	0.25685176
PRPF18	0.112629347
PRPF19	0.179565589
PRPF3	0.168449873
PRPF31	0.314625907
PRPF38A	0.105439087
PRPF38B	0.100401078
PRPF39	0.086090917
PRPF4	0.1271996
PRPF40A	0.178477743
PRPF40B	0.082812048
PRPF4B	0.133213247
PRPF6	0.357070326
PRPF8	0.210331887
PRPH	0.412331268
PRPH2	0.213570583
PRPS1	0.291995484
PRPS1L1	0.303191437
PRPS2	0.224746254
PRPSAP1	0.12366338
PRPSAP2	0.087446365
PRR12	0.113580586
PRR13	0.09483992
PRR14	0.08143036
PRR15	0.108440945
PRR4	0.033351147
PRR5	0.139311453
PRR7	0.114792302
PRRC1	0.085646877
PRRG1	0.121136667
PRRG3	0.105087108
PRRG4	0.078414289
PRRT1	0.032210803
PRRT2	0.080822687
PRRT3	0.089132615
PRRX1	0.202974773
PRRX2	0.155881126
PRSS1	0.780946023
PRSS12	0.136145217
PRSS16	0.107744559
PRSS2	0.739048093
PRSS21	0.094401857
PRSS23	0.128955706
PRSS27	0.18092176
PRSS3	0.850503638
PRSS35	0.102115067
PRSS36	0.115958564
PRSS7	0.245152587
PRSS8	0.198929471
PRSSL1	0.120069049
PRTFDC1	0.156028074
PRTG	0.103356094
PRUNE	0.1394136
PRUNE2	0.077990701
PRX	0.16968494
PSAP	0.406002913
PSAT1	0.484069025
PSCA	0.151827894
PSD	0.102538195
PSD2	0.105711725
PSD4	0.077797185
PSEN1	0.875803524
PSEN2	0.664077368
PSIP1	0.152455798
PSKH1	0.141223622
PSKH2	0.097363843
PSMA1	0.506226432
PSMA2	0.194446828
PSMA3	0.400442993
PSMA4	0.387653719
PSMA5	0.532961795
PSMA6	0.387653719
PSMA7	0.54054108
PSMA8	0.14184712
PSMB1	0.334722053
PSMB10	0.19056151
PSMB2	0.137301887
PSMB3	0.309453145
PSMB4	0.295685535
PSMB5	0.35390247
PSMB6	0.167495418
PSMB7	0.163488406
PSMC3	0.398885395
PSMC3IP	0.108591468
PSMC4	0.387653719
PSMC5	0.207008696
PSMD1	0.149777336
PSMD10	0.125173442
PSMD11	0.142298242
PSMD12	0.155881126
PSMD14	0.281046212
PSMD2	0.750454602
PSMD3	0.299342897
PSMD5	0.132427839
PSMD6	0.158742681
PSMD7	0.19185739
PSMD9	0.144907534
PSME1	0.111795955
PSME2	0.172704044
PSME3	0.243618645
PSME4	0.219282888
PSMF1	0.091638844
PSMG1	0.116259073
PSMG2	0.109898248
PSPC1	0.114307653
PSPN	0.147822951
PSRC1	0.086724034
PSTK	0.095905677
PSTPIP1	0.171913205
PSTPIP2	0.084643658
PTAFR	0.241569968
PTBP1	0.247597567
PTBP2	0.123788961
PTCD1	0.110131652
PTCD3	0.083469196
PTCH1	0.786778182
PTCH2	0.197668391
PTCHD1	0.114394337
PTCHD2	0.118589697
PTCHD3	0.119605238
PTCRA	0.191815532
PTDSS1	0.127748184
PTDSS2	0.102566097
PTEN	0.946032563
PTENP1	0.946032563
PTER	0.810466801
PTGDR	0.238692929
PTGDS	0.097970299
PTGER2	0.176770109
PTGER3	0.24187139
PTGES	0.336947094
PTGES2	0.358808854
PTGES3	0.281046212
PTGFR	0.199214805
PTGFRN	0.160127527
PTGIR	0.224693731
PTGIS	0.277493407
PTGR1	0.098908044
PTGR2	0.111438993
PTGS1	0.487805996
PTGS2	0.945739468
PTH	0.954226284
PTH2	0.135394052
PTH2R	0.178026765
PTHLH	0.489031048
PTK2B	0.742727863
PTK6	0.174472244
PTK7	0.139647009
PTMS	0.216907511
PTN	0.37007698
PTOV1	0.111886703
PTP4A2	0.086091959
PTP4A3	0.220858067
PTPLA	0.112295137
PTPLAD1	0.115117356
PTPLAD2	0.110795711
PTPLB	0.088209811
PTPN1	0.424687056
PTPN11	0.728908538
PTPN12	0.167915412
PTPN13	0.175836973
PTPN14	0.282757544
PTPN18	0.115516253
PTPN20B	0.083146008
PTPN21	0.145760933
PTPN22	0.355388893
PTPN23	0.121397667
PTPN3	0.60913041
PTPN4	0.123540071
PTPN5	0.189702909
PTPN6	0.542814224
PTPN7	0.149921406
PTPN9	0.112249242
PTPRA	0.101954481
PTPRB	0.139441218
PTPRC	0.670069689
PTPRCAP	0.110946677
PTPRD	0.173821998
PTPRE	0.125655916
PTPRF	0.142325344
PTPRG	0.183211518
PTPRJ	0.146815517
PTPRM	0.129923257
PTPRN	0.322503581
PTPRN2	0.099837147
PTPRQ	0.104970819
PTPRR	0.129798423
PTPRS	0.159227642
PTPRT	0.11014305
PTPRU	0.133757641
PTPRZ1	0.273525873
PTRF	0.264841817
PTRH1	0.325731408
PTRH2	0.090305401
PTS	0.617187734
PTTG1	0.316525726
PTTG1IP	0.106702504
PTTG2	0.316525726
PTX3	0.133768194
PUF60	0.142298242
PUM1	0.163060049
PUM2	0.094643288
PURA	0.199861456
PUS1	0.134026905
PUS10	0.100194056
PUS3	0.110190121
PUS7	0.109075134
PUSL1	0.142338004
PVALB	0.362961089
PVR	0.154288259
PVRL1	0.246257943
PVRL2	0.174654845
PVRL3	0.186101278
PVRL4	0.125989288
PWP2	0.115685678
PXK	0.09839001
PXMP2	0.112751871
PXMP3	0.245860795
PXMP4	0.102785999
PXN	0.618523507
PYCARD	0.173007215
PYCR1	0.262558931
PYCR2	0.161593816
PYCRL	0.125769416
PYDC1	0.104849673
PYDC2	0.085914923
PYGB	0.448578409
PYGL	0.42342728
PYGM	0.128197619
PYGO1	0.116657658
PYGO2	0.116207995
PYHIN1	0.061415151
PYROXD1	0.093238715
PYY3	0.095330444
QARS	0.189325791
QDPR	0.40344694
QKI	0.197681916
QPCT	0.267444478
QPCTL	0.106872146
QPRT	0.178666239
QRFP	0.081821719
QRFPR	0.079070136
QRICH1	0.075129426
QRICH2	0.069421975
QRSL1	0.193163828
QSER1	0.096965806
QSOX1	0.131376596
QSOX2	0.114408908
QTRT1	0.107988724
QTRTD1	0.132105661
R3HDM1	0.075279565
R3HDM2	0.107601718
R3HDML	0.100777515
RAB11A	0.259915145
RAB11B	0.112629347
RAB11FIP1	0.099856967
RAB11FIP2	0.131777497
RAB11FIP3	0.109020442
RAB11FIP4	0.122511668
RAB11FIP5	0.233100321
RAB13	0.148962011
RAB14	0.163060049
RAB17	0.115917096
RAB18	0.109603151
RAB19	0.10029981
RAB1A	0.24770042
RAB20	0.130526483
RAB21	0.125220692
RAB22A	0.122537663
RAB23	0.144906154
RAB25	0.0924677
RAB26	0.109745443
RAB27A	0.390003736
RAB27B	0.152684911
RAB28	0.108040196
RAB2A	0.239842845
RAB2B	0.112629347
RAB30	0.112629347
RAB31	0.109054685
RAB32	0.121976167
RAB33A	0.122812647
RAB33B	0.108195733
RAB34	0.142672341
RAB36	0.109815897
RAB37	0.118138453
RAB38	0.146288626
RAB39	0.112629347
RAB39B	0.112629347
RAB3A	0.350263089
RAB3B	0.175385773
RAB3C	0.142298242
RAB3D	0.214745864
RAB3GAP1	0.148741421
RAB3GAP2	0.12109478
RAB3IL1	0.139829062
RAB3IP	0.110400818
RAB40A	0.101481421
RAB40B	0.111796224
RAB40C	0.118095035
RAB41	0.084596156
RAB44	0.099496319
RAB4A	0.106577001
RAB4B	0.112629347
RAB5A	0.459545381
RAB5B	0.125194898
RAB5C	0.129717038
RAB6B	0.142298242
RAB6C	0.028899371
RAB7L1	0.118801063
RAB8A	0.314625907
RAB8B	0.135884977
RAB9A	0.109701198
RAB9B	0.104684729
RABAC1	0.137664407
RABEP1	0.164610839
RABEP2	0.238899917
RABEPK	0.08513379
RABGAP1	0.115425419
RABGEF1	0.084039574
RABGGTA	0.135025257
RABGGTB	0.123788961
RABIF	0.128413781
RABL2A	0.098240249
RABL2B	0.101091618
RABL3	0.108945298
RABL4	0.081184554
RABL5	0.106577001
RAC1	0.479455411
RAC2	0.559509184
RAC3	0.194446828
RACGAP1	0.158593946
RAD1	0.148962011
RAD17	0.206958082
RAD18	0.079951252
RAD21	0.192984707
RAD23A	0.199134486
RAD23B	0.242614563
RAD50	0.58646984
RAD51	0.958802133
RAD51AP1	0.085190576
RAD51C	0.166049385
RAD51L1	0.102189451
RAD52	0.415097789
RAD54B	0.143690452
RAD54L	0.147699998
RAD54L2	0.093090696
RAD9A	0.197064262
