Gene_Name	RVIS
MCM2	-0.946125119
MCM3	-0.929520514
MCM3AP	-2.549125491
MCM4	-1.104093597
MCM5	-0.43902969
MCM6	-0.574945567
MCM7	-1.258440978
MCM8	1.407269618
MCMBP	-0.646543901
MCMDC2	1.155610133
MCOLN1	-0.93133804
MCOLN2	0.711016566
MCOLN3	-0.690637458
MCPH1	1.39439264
MCRS1	-0.47017169
MCTP1	-1.506435464
MCTP2	-0.189246284
MCTS1	0.323496558
MCU	-0.117432389
MDC1	5.197716727
MDFI	-0.137658575
MDGA1	-1.126142808
MDGA2	-1.017713296
MDH1	-0.207437529
MDH1B	-0.110153916
MDH2	-0.334253673
MDK	0.057118534
MDM1	0.383960053
MDM2	-0.516085732
MDM4	0.084621747
MDN1	0.593567936
MDP1	-0.05129383
ME1	-0.26629572
ME2	0.463046108
ME3	-0.821100135
MEA1	0.215080721
MEAF6	-0.09720619
MECOM	-0.993849454
MECP2	-0.885424753
MECR	0.707379532
MED1	-1.54691447
MED10	-0.075159878
MED11	0.013025609
MED12	-0.997481928
MED12L	-2.535908408
MED13	-1.425829947
MED13L	-2.736273894
MED14	-0.356299879
MED15	-1.464150033
MED16	-2.73449852
MED17	-0.778825328
MED18	-0.073340031
MED19	-0.009020804
MED20	-0.095386216
MED21	-0.009020804
MED22	-0.071520315
MED23	-1.131590109
MED24	-1.414605945
MED25	-0.532670911
MED26	-1.219785504
MED27	-0.471992905
MED28	-0.05129383
MED29	-0.361761279
MED30	0.281220278
MED31	0.013025609
MED4	0.371224249
MED6	-0.251530012
MED7	0.525552348
MED8	-0.205617011
MED9	0.191216164
MEF2A	-0.314027422
MEF2B	-0.60427181
MEF2BNB	0.145304857
MEF2C	0.057118534
MEF2D	-0.624497208
MEFV	1.18861158
MEGF10	-1.208913043
MEGF11	-0.635637306
MEGF6	2.072624965
MEGF8	-4.008216118
MEGF9	-0.380166007
MEI1	-0.457443171
MEIG1	0.347360312
MEIS1	-0.317668748
MEIS2	-0.404032746
MEIS3	-0.134019284
MELK	0.622829232
MEMO1	0.013025609
MEN1	-0.26993514
MEOX1	0.639420866
MEOX2	-0.0274281
MEP1A	1.337468036
MEP1B	0.75875178
MEPCE	-0.890882376
MEPE	1.666397606
MERTK	0.874458024
MESDC2	-0.273576253
MEST	-0.029247611
MET	-0.455627566
METAP1	-0.141298762
METAP1D	-0.093566408
METAP2	-0.80269335
METRNL	-0.089927255
METTL1	-0.626318434
METTL10	0.459411326
METTL11B	1.659136225
METTL12	0.705562627
METTL13	-0.663133267
METTL14	-0.273576253
METTL15	-0.115612493
METTL16	-0.069700724
METTL17	0.04598748
METTL18	0.439181676
METTL20	0.749657564
METTL21A	0.128714042
METTL21B	0.461228372
METTL21C	0.927856124
METTL21D	-0.005381972
METTL22	0.578735925
METTL23	0.349177632
METTL24	1.260404852
METTL2A	0.194852702
METTL2B	-0.135838822
METTL3	-0.093566408
METTL4	0.553050905
METTL5	-0.073340031
METTL6	-0.207437529
METTL7A	0.103030231
METTL7B	1.106059595
METTL9	-0.141298762
MEX3A	-0.361761279
MEX3B	-0.756778259
MEX3C	-0.336073593
MFAP1	0.104848986
MFAP2	-0.185391282
MFAP3	-0.538132194
MFAP3L	-0.448125345
MFAP4	-0.471992905
MFAP5	-0.339715008
MFF	-0.069700724
MFGE8	-0.532670911
MFHAS1	-1.188670131
MFI2	-0.093786226
MFN1	-0.246069119
MFN2	-0.773369631
MFNG	-0.424258538
MFRP	-0.527216948
MFSD1	0.198490371
MFSD10	-1.153638777
MFSD11	-0.648365105
MFSD12	-0.257204135
MFSD2A	-0.492218069
MFSD2B	0.444637294
MFSD4	0.573279816
MFSD5	-0.780646273
MFSD6	0.512596355
MFSD6L	2.649589997
MFSD7	-0.843147538
MFSD8	0.242582624
MFSD9	0.380318343
MGA	-0.613924518
MGAM	2.364972666
MGARP	0.705562627
MGAT1	0.198490371
MGAT2	0.084621747
MGAT3	-0.578583623
MGAT4A	0.040529541
MGAT4B	0.069852974
MGAT4C	-0.203796826
MGAT5	-1.265702118
MGAT5B	-0.925889687
MGEA5	-0.402212257
MGLL	-0.249709319
MGMT	0.617373774
MGP	0.769889969
MGRN1	-1.771059651
MGST1	-0.229483771
MGST2	0.43736446
MGST3	-0.09720619
MIA	0.169169615
MIA2	1.133561642
MIA3	0.793580678
MIB1	-1.42004951
MIB2	-0.033100763
MICA	3.705115949
MICAL1	-0.782729853
MICAL2	0.549230812
MICAL3	0.409523754
MICALCL	2.535637851
MICALL1	-0.793601146
MICALL2	1.39439264
MICB	1.818943827
MICU1	-0.448125345
MID1	-0.780646273
MID1IP1	0.103030231
MID2	-0.26993514
MIDN	-1.263883952
MIEN1	0.057118534
MIER1	-0.071520315
MIER2	-1.148192153
MIER3	-0.381986487
MIF4GD	-0.183570861
MIIP	0.69078985
MINA	7.61E-05
MINK1	-1.456898556
MINOS1	0.013025609
MINPP1	-0.626318434
MIOS	-0.953385901
MIOX	-0.200157416
MIP	0.148941568
MIPEP	0.624649618
MIPOL1	-0.712684326
MIS12	-0.117432389
MIS18A	-0.095386216
MIS18BP1	1.743518989
MITD1	-0.095386216
MITF	-0.556537043
MKI67	7.633856952
MKI67IP	-0.315847836
MKKS	0.354632714
MKL1	-0.525400547
MKL2	-1.548724932
MKLN1	-0.427900189
MKNK1	0.328949044
MKNK2	-0.576764155
MKRN1	0.040529541
MKRN2	-0.670411825
MKRN3	-1.131590109
MKS1	-0.044015879
MKX	0.661468037
MLANA	-0.229483771
MLC1	-0.001743238
MLEC	-0.141298762
MLF1	0.527368849
MLF1IP	0.486911049
MLF2	-0.361761279
MLH1	0.512596355
MLH3	1.861141507
MLIP	0.244401822
MLKL	0.957177419
MLL	-3.347291482
MLL2	-5.294103076
MLL3	-2.516369113
MLL4	-2.372589873
MLL5	-1.449682288
MLLT1	-0.622676946
MLLT10	-1.282303301
MLLT11	0.035072054
MLLT3	-0.359940251
MLLT4	-2.357622074
MLLT6	-0.020150552
MLN	0.369407109
MLPH	0.494191824
MLST8	-0.448125345
MLX	-0.007201372
MLXIPL	0.602602982
MMAA	-0.690637458
MMAB	0.328949044
MMACHC	-0.134019284
MMADHC	0.483275131
MMD	-0.141298762
MMD2	-0.626318434
MME	-0.685180376
MMEL1	-0.657684922
MMGT1	0.079165051
MMP1	0.733063566
MMP10	1.13538281
MMP11	-0.156065314
MMP13	-0.955204708
MMP14	0.04598748
MMP15	-0.661316159
MMP16	-0.381986487
MMP17	-0.325161626
MMP19	-0.130380821
MMP2	-0.064242613
MMP20	1.423841958
MMP21	-0.201976964
MMP24	-0.622676946
MMP25	-0.21856543
MMP26	0.373041938
MMP27	1.179479654
MMP28	0.21326276
MMP3	-0.664951379
MMP7	0.330767508
MMP8	1.576373448
MMP9	0.668743049
MMRN1	0.347157132
MMRN2	-0.505170032
MMS19	-0.014692675
MMS22L	0.319642692
MNAT1	-0.139478553
MND1	-0.251530012
MNDA	0.198490371
MNF1	0.058937498
MNS1	0.132352165
MNT	-0.756778259
MOAP1	0.639420866
MOB1A	-0.009020804
MOB1B	-0.207437529
MOB2	-0.449946534
MOB3A	-0.246069119
MOB3B	0.014844891
MOB3C	0.749657564
MOB4	-0.009020804
MOBP	0.035072054
MOCOS	1.719633471
MOCS1	0.112125503
MOCS2	0.527368849
MOCS3	-0.358119787
MOG	0.859896574
MOGAT1	0.775339069
MOGAT2	0.97558591
MOGAT3	0.218717575
MOGS	1.133561642
MOK	1.023320772
MON1A	-0.578583623
MON1B	-0.907472583
MON2	-0.834069467
MORC1	0.494191824
MORC2	-1.684662147
MORC3	-0.710864321
MORC4	-0.356299879
MORF4L1	-0.05129383
MORF4L2	-0.053113545
MORN1	-0.08446956
MORN2	0.389637587
MORN3	-0.115612493
MORN4	-0.09720619
MORN5	0.238945317
MOS	0.016664174
MOSPD1	-0.009020804
MOSPD2	-0.161524709
MOSPD3	0.082802743
MOV10	-1.682848699
MOV10L1	-0.694532205
MOXD1	-0.799052816
MPDU1	0.439181676
MPDZ	1.388989266
MPEG1	0.161677043
MPG	-0.844966979
MPHOSPH10	1.86668643
MPHOSPH6	0.459411326
MPHOSPH8	-0.242430445
MPHOSPH9	-0.214928658
MPI	-0.157884861
MPL	-0.530852121
MPND	0.174625237
MPO	-0.148789446
MPP1	-0.181750739
MPP2	-1.021348453
MPP3	-0.376526807
MPP4	-0.464712395
MPP5	0.466683681
MPP6	-0.093566408
MPP7	-0.821100135
MPPE1	0.398725314
MPPED1	-0.582225231
MPPED2	-0.229483771
MPRIP	-1.302541541
MPV17	-0.273576253
MPV17L2	0.03689118
MPZ	-0.207437529
MPZL1	-0.317668748
MPZL2	-0.049474214
MPZL3	0.505321956
MR1	0.485092724
MRAP	0.373041938
MRAP2	-0.229483771
MRAS	-0.141298762
MRC2	-1.163005113
MRE11A	0.044168103
MREG	0.170987912
MRFAP1	-0.207437529
MRFAP1L1	0.125076652
MRGPRD	0.663285274
MRGPRE	0.174625237
MRGPRF	-0.203796826
MRGPRG	1.056521908
MRGPRX1	0.687150476
MRGPRX2	1.750970652
MRGPRX3	1.464302001
MRGPRX4	1.864866726
MRI1	0.50895761
MRM1	0.218717575
MRO	0.284856336
MRP63	0.325313577
MRPL1	0.284856336
MRPL10	-0.095386216
MRPL11	-0.05129383
MRPL12	0.038710339
MRPL13	0.060756528
MRPL14	-0.141298762
MRPL15	0.284856336
MRPL16	0.595326758
MRPL17	0.080983847
MRPL18	0.325313577
MRPL19	-0.293801652
MRPL2	-0.560178693
MRPL20	0.125076652
MRPL21	0.949904335
MRPL22	-0.137658575
MRPL23	1.106059595
MRPL24	0.503505267
MRPL27	-0.093566408
MRPL28	1.019682101
MRPL3	-0.091746757
MRPL30	0.503505267
MRPL32	0.283038099
MRPL33	-0.009020804
MRPL35	0.371224249
MRPL36	-0.073340031
MRPL37	0.020302773
MRPL38	0.022122107
MRPL39	0.222355725
MRPL4	0.198490371
MRPL40	0.082802743
MRPL41	0.03689118
MRPL42	-0.251530012
MRPL43	-0.049474214
MRPL44	-0.26993514
MRPL45	0.17280645
MRPL46	0.661468037
MRPL47	0.43736446
MRPL48	0.014844891
MRPL49	-0.007201372
MRPL50	0.104848986
MRPL51	0.147123112
MRPL52	0.569646743
MRPL53	0.747842143
MRPL54	-0.095386216
MRPL55	0.283038099
MRPL9	1.016049644
MRPS10	-0.0274281
MRPS11	-0.093566408
MRPS12	-0.139478553
MRPS14	-0.229483771
MRPS15	-0.093566408
MRPS16	0.193034296
MRPS17	0.237127192
MRPS18A	-0.161524709
MRPS18B	-0.049474214
MRPS18C	0.169169615
MRPS2	0.597144447
MRPS21	0.924227736
MRPS22	0.439181676
MRPS23	-0.317668748
MRPS24	0.569646743
MRPS25	0.125076652
MRPS27	0.485092724
MRPS28	0.903992902
MRPS30	0.753291803
MRPS31	0.040529541
MRPS33	0.147123112
MRPS35	-0.179930907
MRPS36	-0.009020804
MRPS5	-0.244249595
MRPS6	0.058937498
MRPS7	0.72761005
MRPS9	0.396906589
MRRF	0.194852702
MRS2	0.310540264
MRTO4	-0.337894035
MRVI1	2.074301918
MS4A1	-0.317668748
MS4A10	0.352813824
MS4A12	0.21689899
MS4A13	0.525552348
MS4A14	1.738023664
MS4A15	0.705562627
MS4A2	0.905808022
MS4A3	-0.139478553
MS4A4A	0.238945317
MS4A5	0.837848571
MS4A6A	0.483275131
MS4A6E	0.43736446
MS4A7	1.038098315
MS4A8B	-0.271755481
MSANTD2	-0.449946534
MSANTD3	-0.073340031
MSANTD4	-0.339715008
MSC	0.191216164
MSGN1	0.170987912
MSH2	-2.033907235
MSH3	-0.079012906
MSH4	0.202129237
MSH5	0.134171522
MSH6	-2.250890405
MSI1	-0.161524709
MSI2	0.12689526
MSL1	-0.05129383
MSL2	-0.534490515
MSL3	-0.22584292
MSLN	0.727438058
MSMB	0.013025609
MSMO1	0.703746784
MSMP	0.369407109
MSN	-0.229483771
MSR1	0.001895464
MSRA	-0.957024976
MSRB1	0.058937498
MSRB2	0.659651797
MSRB3	-0.449946534
MSS51	0.468503535
MST1	-0.418800956
MST1R	-1.77692783
MST4	-0.139478553
MSTN	0.663285274
MT1A	0.567831482
MT1B	0.413500896
MT1E	0.435547893
MT1F	0.613741468
MT1G	0.057118534
MT1H	1.124481678
MT1M	0.347360312
MT1X	0.235309407
MT2A	0.12325821
MT3	0.323496558
MT4	0.657836546
MTA1	-1.061810361
MTA2	-1.023168368
MTA3	-0.602450568
MTAP	-0.381986487
MTBP	0.826715241
MTCH1	-0.185391282
MTCH2	0.637604436
MTCP1	0.145304857
MTCP1NB	0.279402865
MTDH	-0.424258538
MTERF	0.396906589
MTERFD1	0.553050905
MTERFD2	0.240763792
MTERFD3	0.639420866
MTF1	7.61E-05
MTF2	-0.558357437
MTFMT	0.705562627
MTFP1	-0.139478553
MTFR1	-0.271755481
MTG1	-0.578583623
MTHFD1	0.380318343
MTHFD1L	-0.350843407
MTHFD2	-0.229483771
MTHFD2L	-0.359940251
MTHFR	0.093718683
MTHFS	0.03689118
MTHFSD	1.309952855
MTIF2	-0.885424753
MTIF3	0.505321956
MTL5	0.551232944
MTM1	-0.516085732
MTMR1	-0.093566408
MTMR10	0.378498378
MTMR11	0.314179756
MTMR12	0.134171522
MTMR14	-0.911109353
MTMR2	0.330767508
MTMR3	-0.902027742
MTMR4	-0.551080959
MTMR6	0.953537969
MTMR7	-1.126142808
MTMR8	-0.773369631
MTMR9	-0.819281839
MTNR1A	0.220536484
MTNR1B	-0.021969881
MTO1	-0.198338176
MTOR	-3.492013613
MTPAP	-0.179930907
MTPN	0.079165051
MTR	0.253503589
MTRF1	0.64123826
MTRF1L	0.038710339
MTRR	1.429318999
MTSS1	-0.819281839
MTSS1L	-1.548724932
MTTP	1.42749112
MTUS1	2.096551086
MTUS2	0.527183578
MTX2	0.058937498
MTX3	0.505321956
MUC15	0.705562627
MUC16	29.75317221
MUC17	16.94869906
MUC21	2.443759208
MUC4	6.320387277
MUC5B	16.52445195
MUC6	1.26225728
MUC7	2.462184029
MUCL1	-0.163345027
MUL1	0.020302773
MUM1	-0.661316159
MUM1L1	0.240763792
MURC	-0.312207497
MUS81	0.778977686
MUSK	0.516238257
MUSTN1	0.369407109
MUT	0.20030965
MUTED	-0.205617011
MUTYH	0.112125503
MVD	-1.061810361
MVK	-0.201976964
MVP	-0.813834387
MX1	-0.393118976
MX2	-0.349025639
MXD1	-0.317668748
MXD4	-0.251530012
MXI1	-0.205617011
MXRA5	1.571005596
MYADM	-0.293801652
MYADML2	0.746027844
MYB	0.088260113
MYBBP1A	2.304470256
MYBL1	-0.290161348
MYBL2	0.178263593
MYBPC1	-1.172055164
MYBPC2	2.37207375
MYBPC3	-0.534756622
MYBPH	-0.26629572
MYBPHL	0.600782551
MYC	-0.003562597
MYCBP	0.101211609
MYCBPAP	2.011818712
MYCL1	-0.093566408
MYCN	-0.383807564
MYCT1	0.549415813
MYD88	-0.339715008
MYEF2	-0.069700724
MYEOV	1.953079981
MYEOV2	0.505321956
MYF5	-0.538132194
MYF6	0.03689118
MYH1	-1.080656478
MYH10	-2.076219205
MYH11	-3.099214965
MYH13	-0.635977455
MYH14	-2.236665977
MYH15	0.464695413
MYH2	-2.091107194
MYH3	-1.554570334
MYH4	0.137618858
MYH6	-2.784931854
MYH7	-3.644803418
MYH7B	-0.893455413
MYH8	-0.685494642
MYH9	-1.993966113
MYL1	-0.049474214
MYL10	-0.405853867
MYL12A	0.035072054
MYL12B	0.035072054
MYL2	-0.273576253
MYL3	-0.383807564
MYL4	0.038710339
MYL5	1.372468937
MYL6	0.281220278
MYL6B	-0.317668748
MYL7	0.170987912
MYL9	-0.163345027
MYLIP	0.352813824
MYLK	-0.323627113
MYLK2	-0.242430445
MYLK3	-1.262067713
MYLK4	0.418953042
MYLPF	-0.273576253
MYNN	-0.314027422
MYO10	-1.611828042
MYO15A	-1.25610141
MYO16	0.062366261
MYO18A	-1.618952458
MYO18B	1.205427351
MYO19	0.521707177
MYO1A	0.79175097
MYO1B	-1.216154
MYO1C	-1.113491624
MYO1D	-0.639268965
MYO1E	-1.142761145
MYO1F	-1.828205761
MYO1G	-0.832257622
MYO1H	-0.547447733
MYO3A	0.999350036
MYO3B	2.32796338
MYO5A	-1.40918166
MYO5B	-0.371352359
MYO5C	0.308535022
MYO6	-0.369255208
MYO7A	-2.513092117
MYO7B	1.019668216
MYO9A	-0.702137274
MYO9B	-0.858313724
MYOC	-0.134019284
MYOCD	-0.679732631
MYOD1	-0.139478553
MYOF	-0.435697896
MYOG	0.549415813
MYOM1	0.560208936
MYOM2	-0.500487825
MYOM3	1.162914409
MYOT	-0.312207497
MYOZ1	-0.626318434
MYOZ2	-0.273576253
MYOZ3	0.393270925
MYPN	0.813798382
MYRIP	-0.725642751
MYSM1	0.156217551
MYT1	-1.631512986
MYT1L	-1.506435464
MZB1	0.060756528
MZF1	1.249272484
MZT1	0.169169615
N4BP1	-0.534490515
N4BP2	0.947914422
N4BP2L1	0.125076652
N4BP2L2	1.828058774
N4BP3	-0.466531444
N6AMT1	0.72761005
N6AMT2	0.038710339
NAA10	-0.031067188
NAA11	0.014844891
NAA15	-0.890882376
NAA16	-0.775187015
NAA20	-0.163345027
NAA25	-0.111973265
NAA30	-0.161524709
NAA35	-0.135838822
NAA38	0.079165051
NAA40	-0.47017169
NAA50	-0.031067188
NAA60	-0.227663163
NAAA	1.750970652
NAALAD2	0.068033485
NAALADL1	-1.014084315
NAALADL2	1.337468036
NAB1	-0.492218069
NAB2	-0.025608647
NABP1	-0.295622497
NABP2	-0.141298762
NACA	1.646168225
NACA2	0.949904335
NACC1	-0.203796826
NADK	-0.111973265
NADKD1	0.527368849
NADSYN1	-0.20947578
NAE1	-0.26993514
NAF1	0.527368849
NAGA	-0.312207497
NAGK	-0.492218069
NAGLU	-0.753139731
NAGPA	0.001895464
NAGS	-0.339715008
NAIF1	0.038710339
NALCN	-1.611264137
NAMPT	-0.295622497
NANOG	0.237127192
NANOGNB	0.812172405
NANOS2	-0.029247611
NANOS3	0.035072054
NANP	-0.404032746
NANS	0.418953042
NAP1L1	-0.251530012
NAP1L2	-0.117432389
NAP1L3	0.128714042
NAP1L4	-0.159704656
NAP1L5	-0.317668748
NAPA	-0.0274281
NAPB	-0.073340031
NAPEPLD	-0.003562597
NAPG	-0.205617011
NAPRT1	-1.017713296
NAPSA	-0.044015879
NARF	-1.153638777
NARFL	-0.106515707
NARG2	-0.815648973
NARS	-0.512444034
NARS2	-0.288341872
NASP	-0.176292081
NAT1	0.905808022
NAT10	-0.545632343
NAT16	-0.293801652
NAT2	1.840996754
NAT6	0.352813824
NAT8	0.863528995
NAT9	0.43736446
NAV1	-1.604060442
NAV2	-1.555318186
NAV3	-2.045202892
NBAS	-0.224542487
NBEA	-1.889004548
NBEAL1	1.192277263
NBEAL2	-3.116122747
NBL1	0.014844891
NBN	1.644346333
NBPF3	3.60019308
NBR1	0.867166666
NCALD	0.080983847
NCAM2	-0.686998355
NCAN	-1.741783094
NCAPD2	-0.053328617
NCAPD3	-0.374974929
NCAPG	-0.416983034
NCAPG2	1.271321208
NCAPH	-0.308569083
NCAPH2	-0.21856543
NCBP1	-0.179930907
NCBP2	-0.053113545
NCDN	-0.979072682
NCEH1	0.086440867
NCF2	1.308134829
NCF4	-0.777005578
NCK1	0.12689526
NCK2	-0.714505427
NCKAP1	-1.199555187
NCKAP1L	-0.459259448
NCKAP5	0.648405397
NCKAP5L	-0.789972689
NCKIPSD	-0.995664936
NCL	-0.686998355
NCLN	-0.598810865
NCOA1	-2.190107324
NCOA2	-1.03432138
NCOA3	-1.232771118
NCOA4	1.462485515
NCOA5	-0.955204708
NCOA6	-2.017802488
NCOA7	-0.196519234
NCOR1	-2.137013188
NCOR2	-2.599674564
NCR1	-0.003562597
NCR2	1.241986644
NCR3	0.77170517
NCS1	-0.141298762
NCSTN	-0.578583623
NDC80	-0.224023033
NDE1	-0.822919685
NDEL1	0.060756528
NDFIP1	-0.163345027
NDFIP2	0.327131069
NDN	0.21689899
NDNF	-0.666770504
NDNL2	0.505321956
NDOR1	0.984695213
NDP	0.279402865
NDRG1	-0.268115223
NDRG2	0.040529541
NDRG3	-0.60427181
NDRG4	-0.778825328
NDST1	-1.747196778
NDST2	-1.704901154
NDST3	-0.997481928
NDST4	-0.042196577
NDUFA1	0.279402865
NDUFA10	0.060756528
NDUFA12	-0.09720619
NDUFA13	-0.007201372
NDUFA2	0.191216164
NDUFA3	0.191216164
NDUFA4	-0.09720619
NDUFA4L2	-0.119252484
NDUFA5	-0.185391282
NDUFA6	0.459411326
NDUFA7	0.569646743
NDUFA8	-0.229483771
NDUFA9	0.308721233
NDUFAB1	-0.207437529
NDUFAF1	0.575097644
NDUFAF2	0.080983847
NDUFAF3	-0.251530012
NDUFAF4	0.014844891
NDUFAF5	-0.800872469
NDUFAF6	-0.161524709
NDUFB1	0.103030231
NDUFB10	-0.471992905
NDUFB11	-0.053113545
NDUFB2	-0.09720619
NDUFB3	0.21326276
NDUFB4	-0.119252484
NDUFB5	0.147123112
NDUFB6	0.125076652
NDUFB7	-0.339715008
NDUFB8	-0.183570861
NDUFB9	0.25917371
NDUFC1	0.057118534
NDUFC2	0.125076652
NDUFC2-KCTD14	0.325313577
NDUFS1	-0.887242605
NDUFS2	0.485092724
NDUFS3	-0.161524709
NDUFS4	-0.60427181
NDUFS5	-0.141298762
NDUFS6	-0.163345027
NDUFS7	-0.183570861
NDUFS8	-0.205617011
NDUFV1	-1.48620052
NDUFV2	0.12689526
NDUFV3	0.334405942
NEB	0.878121232
NEBL	0.567625503
NECAB1	-0.073340031
NECAB2	-0.126743121
NECAP1	-0.095386216
NECAP2	0.639420866
NEDD1	-0.556537043
NEDD4	0.301240539
NEDD4L	-1.197736472
NEDD8	0.101211609
NEDD9	-0.371072278
NEFH	0.246221394
NEFM	0.248041348
NEGR1	-0.26993514
NEIL1	0.797386419
NEIL2	0.134171522
NEIL3	2.157029472
NEK1	-0.08265057
NEK10	0.887394731
NEK11	0.470324112
NEK2	-0.314027422
NEK3	0.198490371
NEK4	-0.354480518
NEK5	1.067416815
NEK6	-0.359940251
NEK7	-0.029247611
NEK8	-1.241834664
NEK9	-0.416983034
NELF	-0.538132194
NELL1	0.207589927
NELL2	-0.615405356
NEMF	-1.703090605
NEO1	-1.300731691
NES	0.968131324
NET1	-0.554717505
NETO1	0.753291803
NETO2	-0.404032746
NEU1	-0.227663163
NEU2	0.132352165
NEU3	-0.134019284
NEURL2	0.215080721
NEURL4	-0.181977442
NEUROD1	-0.115612493
NEUROD2	0.035072054
NEUROD4	0.883760026
NEUROD6	-0.273576253
NEUROG1	0.503505267
NEUROG2	0.25917371
NEUROG3	0.237127192
NEXN	-0.045835247
NF1	-3.091147521
NF2	-0.868835007
NFAM1	-0.135838822
NFASC	-1.802562453
NFAT5	-1.372317395
NFATC1	-1.846676608
NFATC2	-1.568966504
NFATC3	0.161677043
NFATC4	0.249861693
NFE2	-0.273576253
NFE2L1	-1.464150033
NFE2L2	0.042348793
NFE2L3	0.202129237
NFIA	-0.538132194
NFIB	-0.449946534
NFIC	-0.666770504
NFIL3	-0.025608647
NFIX	-0.273576253
NFKB1	-0.483123186
NFKB2	-0.778825328
NFKBIA	-0.271755481
NFKBIB	-0.556537043
NFKBID	-0.205617011
NFKBIL1	0.03689118
NFKBIZ	-0.622676946
NFRKB	-2.651579643
NFS1	-0.426079032
NFU1	0.415317661
NFX1	-1.591018721
NFXL1	0.222355725
NFYA	-0.207437529
NFYB	0.101211609
NFYC	-0.427900189
NGB	0.169169615
NGDN	-0.224023033
NGEF	-0.33061537
NGF	0.106667882
NGFR	-0.203796826
NGFRAP1	-0.009020804
NGLY1	-0.554717505
NGRN	-0.047654689
NHEJ1	0.040529541
NHLH1	-0.009020804
NHLH2	0.12325821
NHLRC1	0.21689899
NHLRC2	0.665103516
NHLRC3	0.619191319
NHLRC4	0.103030231
NHP2	0.415317661
NHP2L1	0.035072054
NHS	-0.725642751
NHSL1	1.534092314
NICN1	-0.161524709
NID1	0.446303541
NID2	3.602297049
NIF3L1	-0.380166007
NIM1	-0.556537043
NIN	0.069649268
NINJ1	0.349177632
NINJ2	0.038710339
NINL	1.423820054
NIP7	-0.207437529
NIPA1	-0.317668748
NIPA2	-0.025608647
NIPAL1	0.595326758
NIPAL2	0.194852702
NIPAL3	-0.800872469
NIPAL4	0.132352165
NIPBL	-2.44943873
NIPSNAP1	-0.053113545
NIPSNAP3A	-0.071520315
NIPSNAP3B	1.350418743
NISCH	-2.309939295
NIT1	0.150760231
NIT2	-0.80269335
NKAIN1	0.058937498
NKAIN2	-0.163345027
NKAIN3	0.237127192
NKAIN4	1.104245073
NKAP	-0.251530012
NKAPL	1.817129195
NKD1	-0.822919685
NKG7	0.12689526
NKIRAS1	-0.075159878
NKIRAS2	-0.207437529
NKRF	-0.538132194
NKTR	0.099178678
NKX2-2	0.505321956
NKX2-5	-0.095386216
NKX6-3	0.457594962
NLE1	0.310540264
NLGN1	-1.397999468
NLGN2	-1.023168368
NLGN3	-0.53631094
NLGN4X	-0.844966979
NLK	-0.494039303
NLN	-0.354480518
NLRC4	-0.595174814
NLRC5	0.514279338
NLRP1	2.710374887
NLRP10	0.047806932
NLRP11	-0.297664722
NLRP12	-0.44655933
NLRP13	0.060545906
NLRP14	1.789458545
NLRP2	1.199631139
NLRP3	-0.946125119
NLRP4	0.216698013
NLRP5	0.179893931
NLRP6	1.271321208
NLRP7	0.326933865
NLRP8	1.881347656
NLRP9	-0.101059488
NLRX1	0.192828665
NMB	0.413500896
NMBR	0.468503535
NMD3	-0.512444034
NME1	-0.119252484
NME1-NME2	-0.361761279
NME2	-0.185391282
NME4	-0.538132194
NME5	0.3032669
NME6	-0.405853867
NME7	-0.47017169
NME8	0.468503535
NME9	0.373041938
NMI	-0.492218069
NMNAT1	0.148941568
NMNAT2	-0.029247611
NMNAT3	0.084621747
NMRAL1	-0.066061882
NMRK1	0.837848571
NMRK2	0.240763792
NMS	0.25917371
NMT1	-0.560178693
NMT2	-0.205617011
NMU	0.481458261
NMUR1	0.266447942
NMUR2	1.376101648
NNAT	0.079165051
NNMT	-0.47017169
NNT	-0.394936437
NOA1	0.464864541
NOB1	-0.154246007
NOC2L	0.036678689
NOC3L	2.13680094
NOC4L	-1.280491183
NOD1	-0.455627566
NOD2	0.574934281
NODAL	-0.293801652
NOG	0.347360312
NOL10	0.308721233
NOL11	0.290313621
NOL12	-0.0274281
NOL3	0.125076652
NOL4	-0.66859065
NOL6	-0.231522913
NOL7	0.25917371
NOL8	1.87399391
NOL9	-0.688817379
NOLC1	-0.045835247
NOM1	1.161078613
NONO	0.103030231
NOP10	0.301449681
NOP14	0.565800595
NOP16	0.014844891
NOP2	0.380318343
NOP56	-0.442665927
NOP58	-0.47017169
NOP9	0.981046964
NOS1	-1.006844617
NOS1AP	0.018483465
NOS2	-1.675620402
NOS3	-1.096852975
NOSIP	-0.339715008
NOSTRIN	1.2860853
NOTCH1	-3.510304589
NOTCH2	-1.819260363
NOTCH2NL	0.657836546
NOTCH3	-1.286322754
NOTCH4	0.1505561
NOTUM	-0.468351206
NOV	0.12689526
NOVA1	-0.692458599
NOVA2	-0.207437529
NOX1	0.420771676
NOX3	-0.486758915
NOX4	0.112125503
NOX5	1.581840753
NOXA1	0.756930627
NOXO1	0.240763792
NOXRED1	-0.404032746
NPAP1	3.546886998
NPAS2	-0.506987379
NPAS3	-1.350267166
NPAS4	-0.663133267
NPAT	0.631940882
NPBWR1	0.461228372
NPBWR2	-0.420619508
NPC1	-0.047872282
NPC1L1	1.377872212
NPC2	0.281220278
NPDC1	-0.290161348
NPEPL1	-0.731092527
NPEPPS	0.042348793
